,Price,Close,High,Low,Open,Volume
1,Date,,,,,
535,2025-02-21,0.8820828808332264,0.9520136551808145,0.9002514157593834,0.9699446185738111,0.47677422094239125
536,2025-02-22,0.8992705131105699,0.8564340420729046,0.9354283660742614,0.8861459655410937,-0.8657400002375332
537,2025-02-23,0.887722317493581,0.8459944927692626,0.9163478412239274,0.9029933436971219,-0.9239142110981203
538,2025-02-24,0.703164982608883,0.8396762500997534,0.7660329086522346,0.891605689840579,0.23785578801147134
539,2025-02-25,0.6012275327482518,0.6899047665695912,0.5592426828293732,0.7077570920338581,2.3036140631497695
540,2025-02-26,0.4344047889829557,0.5689273302288061,0.40979041914239867,0.6014842899296493,1.1205986934406251
541,2025-02-27,0.4479813645402817,0.48318938095066327,0.4488490782273056,0.42822460798619844,0.6078211770748356
542,2025-02-28,0.4353924030484748,0.409493841592154,0.2600818247218713,0.45210426295447054,1.9372816104489576
543,2025-03-01,0.498444108001071,0.46523962808425234,0.4738818376554733,0.4395045568310184,-0.40025869153656907
544,2025-03-02,0.8107344456928159,0.784904665232734,0.5219205063284049,0.502639869846087,0.8543219423400681
545,2025-03-03,0.4997271748612959,0.7618825575151682,0.5235048772549473,0.8145265833656815,1.3557591230510309
546,2025-03-04,0.543684315026397,0.5548603159692074,0.38655498696112806,0.5036961504018268,1.2708401255511155
547,2025-03-05,0.6729634713028241,0.6331516602864592,0.5735673839992551,0.5477089281537288,0.5150151476364799
548,2025-03-06,0.6478084125053334,0.7009287196158347,0.6303345509059027,0.6768137092030868,0.3969276774560592
549,2025-03-07,0.5254585893115745,0.6403846091147742,0.5094853030334662,0.6517828271122669,1.1785083101789562
550,2025-03-08,0.5031069172827448,0.4774303370478961,0.5299119407489558,0.5294679124217709,-0.8720845430591521
551,2025-03-09,0.2920274234328921,0.46331994678332994,0.3296185393585266,0.5071231280475555,-0.326862872829385
552,2025-03-10,0.2133873914816314,0.3689636542479468,0.2281459069487417,0.2960699651861524,0.6680211710246213
553,2025-03-11,0.37797003888184144,0.35477676981245837,0.19744284662852812,0.21732988720815627,0.6955862115215365
554,2025-03-12,0.4106625587253748,0.3840687618156169,0.3520870878175582,0.3819102661132645,0.07922777749588088
555,2025-03-13,0.3097263820544401,0.38193483821988927,0.3249675371766365,0.4148585050437924,-0.3048020797235396
556,2025-03-14,0.420040735223057,0.4180084341348101,0.3583450517661981,0.31391398558564404,-0.38318526451239243
557,2025-03-15,0.4342560233044154,0.39585179494878997,0.4679196631079484,0.42410570723485586,-1.067765773662685
558,2025-03-16,0.3672318887160661,0.4100671082523989,0.4053954464828586,0.4379646422006,-0.7378905117100373
559,2025-03-17,0.42409185329157106,0.39782716166149484,0.42368017133548824,0.3712367884639311,-0.5762763865452216
560,2025-03-18,0.37250787389831025,0.37345746697879306,0.3730896413527339,0.42818128861509225,-0.6191017409376037
561,2025-03-19,0.5296985596187146,0.48395490882211506,0.42667089736773917,0.37664755593990595,-0.1536469886470114
562,2025-03-20,0.42756988201960044,0.4997889091219064,0.46821274160823845,0.534416408800599,-0.4072017105580323
563,2025-03-21,0.42285867192834165,0.3999634299061396,0.4498557260669453,0.4315545621089702,-0.8366763015268983
564,2025-03-22,0.41484818947328755,0.389894628212523,0.46927631836520073,0.4270624026668634,-1.2304435109484644
565,2025-03-23,0.4992978032621556,0.4492013502475537,0.4739080430301138,0.41892132797911397,-1.1131195906141091
566,2025-03-24,0.5542018406429599,0.5491376141246561,0.5412359759168954,0.5039566600445063,-0.1686531080372546
567,2025-03-25,0.5531676073927484,0.5410221980601461,0.5722682600817308,0.5587176858671032,-0.3652422983321663
568,2025-03-26,0.5314718702619138,0.5316345168769636,0.5535835267518296,0.5567205441758998,-0.5070667152717976
569,2025-03-27,0.5419703918796211,0.5126736341650286,0.5526768810315078,0.535301488828063,-0.6054554502085535
570,2025-03-28,0.434637587968935,0.501536844889647,0.46475995759094646,0.5462764218270121,-0.18514671990119505
571,2025-03-29,0.3679121724875948,0.3919001822800363,0.39059934978065,0.4386767414516605,-0.9252063817697306
572,2025-03-30,0.3579136935897714,0.3520473053917728,0.3882517096663017,0.3720209877641615,-1.0199466726675843
573,2025-03-31,0.3660622519740096,0.36574474436580473,0.3774809994778408,0.36211153326961176,-0.4082652759453217
574,2025-04-01,0.46565300491347494,0.4264145866650476,0.42125903568766543,0.370309575897446,-0.443855800713418
575,2025-04-02,0.36366002774368794,0.5381919137360228,0.41795023062529496,0.47014351723196124,0.38982261195353146
576,2025-04-03,0.38711541639354435,0.36721425307463296,0.37702647177286885,0.3678620314299468,-0.07116927749201805
577,2025-04-04,0.4152784518848742,0.3967325036982971,0.39201082547680544,0.39113432507866847,0.2855842571207389
578,2025-04-05,0.4023934437233973,0.37838298819151084,0.41926863205979614,0.41940763242598406,-1.0363961232711727
579,2025-04-06,0.20131925833345674,0.3595396310065484,0.21569835399448958,0.40648748163955467,-0.0951056101218686
580,2025-04-07,0.24011978218412444,0.2625403329792999,0.11310099895358125,0.20583986908427343,2.2659574111595973
581,2025-04-08,0.1274875350301069,0.25146714230579614,0.18100966703929322,0.24370990067171464,0.42118710467415127
582,2025-04-09,0.3670139366041926,0.35339782316805535,0.11899961793732278,0.1318661087600424,1.9631851437462766
583,2025-04-10,0.25497348585203305,0.3218831039914319,0.2680711506640028,0.37084335362772014,0.2667000911072287
584,2025-04-11,0.398594128639718,0.37990085528425543,0.2865847960307336,0.25915088280689824,0.1352091491768701
585,2025-04-12,0.47013557314350407,0.4402506530063064,0.43436834965439164,0.40268991567525314,-0.61213101352929
586,2025-04-13,0.40924171287344785,0.4462154398515541,0.4443013914879638,0.47389806053317785,-0.4171671573244745
587,2025-04-14,0.44183030459824046,0.43758009788966445,0.46988777710681306,0.4137040141330105,-0.1897792697534988
588,2025-04-15,0.40863417878503766,0.4617525489822104,0.4663476418407193,0.4458024812906062,-0.44966862076186603
589,2025-04-16,0.422502346949802,0.4241980141949902,0.44713940344041303,0.4129438481825034,-0.3819098948973382
590,2025-04-17,0.4552607869143652,0.4249779030410596,0.47216674106693096,0.42647047016441936,-0.7401844197193048
591,2025-04-18,0.43834930649538995,0.41169693233093774,0.49333857529806047,0.4594934795163086,-1.1073742340177342
592,2025-04-19,0.4616333622180652,0.43055377124717387,0.4954428367605748,0.44242891108870697,-0.9986613961922114
593,2025-04-20,0.4658480928392254,0.4196250695631899,0.4809223483088959,0.46579348093204526,-1.0242295961767243
594,2025-04-21,0.5549617036596957,0.5379345885173648,0.5259157717218762,0.46979903921926075,0.12401589345803349
595,2025-04-22,0.7800824802263865,0.7389099805059774,0.6007393453894578,0.5590615704637611,0.7469675350313489
596,2025-04-23,0.7898588498875868,0.7658584959164374,0.7888273676326577,0.7833523616943582,0.13790621660948316
597,2025-04-24,0.7991589318274724,0.7463683087114542,0.778562089842436,0.793409576783503,-0.30178521650732293
598,2025-04-25,0.8286798624245205,0.8121008341850686,0.8249007224869634,0.8033543395325845,0.10335695379742649
599,2025-04-26,0.8258836021554304,0.7927047260178863,0.8645605991325889,0.8322332279513227,-0.8975686972984576
600,2025-04-27,0.7919772018850052,0.7945745835293192,0.8544649032495236,0.8301921734729705,-0.8770564526223809
601,2025-04-28,0.8384954278333602,0.8057271991848917,0.8234437638991905,0.795798669770811,-0.2639741409512473
602,2025-04-29,0.8121193621094068,0.8014851431315252,0.8595246490335654,0.8423815324029991,-0.5456355749068824
603,2025-04-30,0.8091746330992585,0.7926282318469642,0.8280254875044447,0.8159715514292919,-0.4365953502113196
604,2025-05-01,0.8960237986811093,0.8747337337902014,0.8732887961551021,0.8131759684528368,-0.24196292170712136
605,2025-05-02,0.9119010458498731,0.8922881202329567,0.9589701300487438,0.8998473485475408,-0.5191848841814086
606,2025-05-03,0.8731985113683037,0.8561986979378451,0.9375853394972596,0.9154058270591494,-0.9765035153386147
607,2025-05-04,0.8133047365380155,0.8327536741718471,0.8740520653429079,0.8763848650571816,-0.8724036749926316
608,2025-05-05,0.829727160923945,0.7905224440382423,0.8506428342976421,0.8172284066074137,-0.5452004360340377
609,2025-05-06,0.907811622846166,0.8541465439731033,0.8442270356787536,0.8335144131871891,-0.5136287679100412
610,2025-05-07,0.9165475235700304,0.881780576110717,0.9378955870361072,0.9114394342307423,1.6526379638911255
611,2025-05-08,1.1525445262316807,1.119761855039935,0.9797100274151086,0.9203285098401265,1.3481638641308864
612,2025-05-09,1.142259205726133,1.1320648140704879,1.189033740664424,1.1559811413294154,0.8457420549453567
613,2025-05-10,1.2078411149638428,1.1569846220053777,1.2078251027601041,1.1459010797226326,0.16183768812109436
614,2025-05-11,1.1854175840643408,1.1560927761735138,1.2284234308611695,1.2115038166426257,0.3340308063587494
615,2025-05-12,1.1362578022750784,1.1864592035429598,1.1300951421970455,1.1889403584567304,1.0627392807384017
616,2025-05-13,1.1878293102940902,1.1583222442126158,1.1571101725506079,1.1397782129955971,0.6056427545464727
617,2025-05-14,1.1638691279246358,1.1322925380965667,1.1996442064930142,1.191233021337124,0.31987985620699494
618,2025-05-15,1.1716693786423515,1.126667432263192,1.154246256434721,1.1673634544415754,0.5111172590892559
619,2025-05-16,1.161963977039377,1.1409179153005584,1.2196611969727438,1.1748387163295833,0.2524608702369862
620,2025-05-17,1.1506298733469942,1.1102859564412446,1.201220444717082,1.1654820288786691,-0.026220732472056876
621,2025-05-18,1.2743429365211494,1.2183358778961693,1.2198587915217574,1.1539997251633396,0.4887314948749252
622,2025-05-19,1.2424227510686008,1.2360256678138903,1.180150419872487,1.2771863680203421,0.99876617448841
623,2025-05-20,1.2874586651062307,1.2449690380272715,1.26087803432546,1.2458492536453387,-0.08561831404641541
624,2025-05-21,1.3971874575601142,1.3731685791951298,1.3349314109475723,1.2908883444428316,1.699996253805844
625,2025-05-22,1.4730211333678926,1.4199006560063323,1.456681882738681,1.400349570943664,1.3594251008514657
626,2025-05-23,1.3063376532817093,1.4134757318110924,1.3624624160914705,1.4765296521140974,1.2473397849843402
627,2025-05-24,1.3254693352544689,1.3255276578474144,1.3645437855025748,1.3093913533575756,0.3176271903645446
628,2025-05-25,1.3727601925312907,1.320229923619098,1.3563734316275817,1.3292832525199088,0.38697234625353577
629,2025-05-26,1.3881525407917585,1.3601294004045899,1.4354986024818464,1.3756744417703528,0.3196389035680891
630,2025-05-27,1.3712113666245715,1.3739094882529514,1.3920823209265423,1.3914972871289177,0.8135947127457411
631,2025-05-28,1.3258939558538954,1.319666621716751,1.3613684170030291,1.3744739611162733,0.4573020438075759
632,2025-05-29,1.243775004362159,1.3051019557244854,1.3059057958155553,1.3290286770376545,0.7522814968180344
633,2025-05-30,1.1813207376235808,1.2075232363335846,1.240801404027583,1.247398959640459,0.8224049944482394
634,2025-05-31,1.2056277429721471,1.1556842210996994,1.2196087862234628,1.1846775543150694,0.02099793745532537
635,2025-06-01,1.2441681495884809,1.1916021909427439,1.2462439892503387,1.2090817890649561,-0.047761857987944994
636,2025-06-02,1.2528883126257933,1.1943694628272186,1.2424113779063604,1.247535742038267,0.31402247461224814
637,2025-06-03,1.2358203461537427,1.2264542247718258,1.2884189794390495,1.2565998753802037,0.33020753482319143
638,2025-06-04,1.2091963376322221,1.195846884726142,1.2618876942771273,1.2393534249355602,0.25926292821225044
639,2025-06-05,1.0892419091066963,1.1935582143018821,1.115539713245846,1.213391769782,0.8148456171964372
640,2025-06-06,1.196211261539272,1.1725533838964155,1.1437885046859326,1.0927559257839004,0.44447073814388244
641,2025-06-07,1.2427817484844794,1.1949113698081963,1.2524266503982875,1.1997144201252763,-0.00618362523882606
642,2025-06-08,1.2495480628894657,1.214580336493113,1.294375129762519,1.246308854370294,-0.08087165868816243
643,2025-06-09,1.4206012749624743,1.367052269413611,1.3069019012630982,1.252974696776263,0.7471460196957344
644,2025-06-10,1.419200026984367,1.3602510290671674,1.4213130608876419,1.4239796944660434,0.6954687035206099
645,2025-06-11,1.3595043094546504,1.3604046035712412,1.4104643369976648,1.4226925750697517,0.5297772339600174
646,2025-06-12,1.2546945833295073,1.3002494117093142,1.3217630595851042,1.3628427099742635,0.7016440112942692
647,2025-06-13,1.2608486126463696,1.202781476979749,1.2074988910275097,1.2579715565625589,1.3333463878367846
648,2025-06-14,1.2373382905623216,1.2035771922060092,1.2675423321866295,1.26494033785825,-0.02152512742458921
649,2025-06-15,1.24036438044257,1.2018269117893514,1.2729599168795558,1.240510882926555,-0.07579987750203573
650,2025-06-16,1.2876742417182472,1.3053018370446732,1.2913792831398212,1.2439574433016878,0.5093297435144756
651,2025-06-17,1.2042223378692902,1.2615908403632277,1.2296490592452192,1.2909948626224694,0.7497618359108152
652,2025-06-18,1.214948610535781,1.1802467631558373,1.2375811550588254,1.2077439325970263,0.37838362868571523
653,2025-06-19,1.2073835343039014,1.1678309678961463,1.2506323352634179,1.2185565663083378,-0.0504786803202283
654,2025-06-20,1.1551344149507,1.2161679568911428,1.1901563548171283,1.2107427605680547,0.5344678010916326
655,2025-06-21,1.1151425779217812,1.1214966021575168,1.1362121393027915,1.158865736712253,-0.006376000371074132
656,2025-06-22,1.0668623249545475,1.0965814835204613,1.032620184870354,1.116973531188405,1.1609539542155847
657,2025-06-23,1.2413430863836254,1.2003172509678168,1.0873508628351094,1.0704666258096636,1.1481005811085148
658,2025-06-24,1.2591254844376483,1.207818955178261,1.2814558800647373,1.2445621342490467,0.4430246025664545
659,2025-06-25,1.3091297564260498,1.2772794724301553,1.325452896818972,1.2626358066570054,0.5633437912937029
660,2025-06-26,1.2938787504070695,1.282424511397742,1.3557170924167574,1.3130586645005373,0.23121986760373012
661,2025-06-27,1.2987601056755809,1.2624264146210795,1.3473753493673912,1.2971020038243772,0.29400544477540264
662,2025-06-28,1.3078544099403597,1.2547514994718802,1.3641076316809715,1.3022528550737151,-0.3638734361118831
663,2025-06-29,1.348061823581295,1.2907061044542554,1.3774527940194625,1.3112641743878648,-0.12774956685143948
664,2025-06-30,1.3005429183182078,1.3009281875708312,1.3593141566001736,1.351355065514551,0.15273538568605466
665,2025-07-01,1.2459233470452709,1.254106134857433,1.3018894456378907,1.3042974700483225,0.2406139217520083
666,2025-07-02,1.3660681124968335,1.3371245844727881,1.2975393534475625,1.2495595874513852,0.7619849923631771
667,2025-07-03,1.3960433574415196,1.3663034471656939,1.4304924722918966,1.3688851688275334,0.5148327764743219
668,2025-07-04,1.334712108260306,1.336686721287509,1.3800079686525155,1.398912613996628,0.17643030632965379
669,2025-07-05,1.3421937450597108,1.2852679843720243,1.4010548002344978,1.337394062989488,-0.33905350882983337
670,2025-07-06,1.380235593643571,1.3359229519027451,1.401237635434576,1.3455728195959396,-0.07572630972149097
671,2025-07-07,1.3448038255275139,1.3351210819730774,1.3889015306253467,1.3837087015704432,0.2966687454102466
672,2025-07-08,1.3695250586636325,1.3159406815062735,1.387841267191615,1.3481188711265022,0.2479809992553844
673,2025-07-09,1.4598427509740848,1.4182201288949599,1.420926305703292,1.3728827159981745,0.8340940348736379
674,2025-07-10,1.63698466611789,1.5939152231776699,1.5097212597999123,1.463230901892521,2.4656571336869844
675,2025-07-11,1.6951288853035484,1.678236125266506,1.68649368078885,1.6400988500826998,2.07979313687948
676,2025-07-12,1.6920211376157182,1.6543552898830314,1.7532453966447425,1.6987559489326616,0.3013448492858139
677,2025-07-13,1.75590842464299,1.7004856711658682,1.7643652106172079,1.6950147574924022,0.4515339707367424
678,2025-07-14,1.7837905572762376,1.837114518272021,1.8296681005878022,1.7589550393691904,6.152583804987168
679,2025-07-15,1.705018388145435,1.7187173680645675,1.70654229844487,1.786985639555103,2.569178040283572
680,2025-07-16,1.7415562483823759,1.7235924793255664,1.7566304081414126,1.7081167902958734,1.4455238816238756
681,2025-07-17,1.7625114234328123,1.758634429716938,1.7737256499543244,1.7446264156057676,1.4541924940158788
682,2025-07-18,1.7136096803155088,1.7530937312445811,1.7512775838570807,1.765347613687565,1.6939584922127278
683,2025-07-19,1.7112056744602946,1.6664161639128876,1.7691065761599274,1.7165076931375365,0.38897059414538254
684,2025-07-20,1.6869114374234593,1.6785570490870418,1.7367866141032728,1.7144562538784396,0.8163983448537484
685,2025-07-21,1.6921850471058464,1.7088135710384957,1.738107726438599,1.690239538597999,1.3449289036626326
686,2025-07-22,1.7893287382551906,1.7312624120958167,1.7245682828743245,1.6947981606368714,1.748586348788686
687,2025-07-23,1.742181598719713,1.7253870149905355,1.7692213376281807,1.7924391329861413,1.2069835021250261
688,2025-07-24,1.7274739882930057,1.703707511859157,1.763691702367826,1.7458598308502087,1.4655098075803537
689,2025-07-25,1.6996476799063958,1.664374560868273,1.667761054877709,1.7305550376967904,2.849896370653005
690,2025-07-26,1.7114865773183765,1.6586990450831796,1.761118455062607,1.703090556415471,0.42953573610895746
691,2025-07-27,1.76854133288215,1.7142168144680843,1.7872765395443035,1.7144796938121203,0.6947509199445203
692,2025-07-28,1.7106165504957755,1.7143741990266486,1.7711508965930916,1.7719336416358111,1.1302826606671008
693,2025-07-29,1.7105280631261048,1.6938942768975105,1.7536442002772032,1.714246481307398,1.2866413460310424
694,2025-07-30,1.7070708200218236,1.6753944107789114,1.7078971464349055,1.7136162734702094,1.3052420854113396
695,2025-07-31,1.628280834642094,1.6806185816474521,1.696499916944694,1.7102605057495868,1.3256106405764014
696,2025-08-01,1.5356128821606905,1.5733570483909216,1.5892871026438218,1.6307074477932966,2.267336449465626
697,2025-08-02,1.505466007351341,1.4968587743330657,1.5615783828902923,1.5388537653989995,0.7887111672308422
698,2025-08-03,1.5697283264185258,1.5240874752891258,1.5591894768411654,1.508676482679161,0.41195312671866907
699,2025-08-04,1.6021951737756506,1.5609283575621864,1.6434939743269694,1.573168641475521,-0.11709039975507705
700,2025-08-05,1.5668311074055161,1.5379683830409252,1.5883873847811636,1.6053846050095417,0.9677559607317168
701,2025-08-06,1.600527275938603,1.5612422474359708,1.6142632343658698,1.570016118749472,0.7675894154037496
702,2025-08-07,1.694365162099545,1.633985273171885,1.649250421623006,1.6037844586508045,1.0971527160781012
703,2025-08-08,1.663648167324532,1.6344465828463357,1.7123939284809802,1.6977984721480064,0.9107916873166968
704,2025-08-09,1.6564887076932235,1.6426024441046667,1.7296039317621452,1.6663815433152798,0.6655819570260653
705,2025-08-10,1.7631542930815942,1.6956515912609196,1.7342817417410814,1.6595243242355884,1.1273839487270911
706,2025-08-11,1.7412878168985426,1.8082091002590788,1.7988177479894367,1.7662098471973908,2.234444791118877
707,2025-08-12,1.796074860911393,1.7324816295327383,1.801504551918098,1.7438347986050053,1.4730842461761449
708,2025-08-13,1.916604160402296,1.8592796568103658,1.8289138677360794,1.79895365430126,2.250596456554434
709,2025-08-14,1.7271538896872842,1.8883407008951845,1.7639582742822728,1.9193619232470416,2.815473361052477
710,2025-08-15,1.6906195927001288,1.696086816716167,1.7489097625921473,1.7304707726187483,1.295328557308585
711,2025-08-16,1.6941543364872425,1.6459582228673477,1.7646164207603137,1.6937317920084083,0.40926020836006977
712,2025-08-17,1.6926990458873898,1.6684560084708142,1.7649082944157926,1.6973157281973916,0.315416892119976
713,2025-08-18,1.6470609426360279,1.6316318318212886,1.6663676518537196,1.6958390123755047,1.4724034338760388
714,2025-08-19,1.5170305345298463,1.5997569159547669,1.5895166255803286,1.649807136538825,1.4238567793038057
715,2025-08-20,1.5718974547253861,1.519524788496338,1.5763139361407452,1.5201543357741716,1.2664833294616586
716,2025-08-21,1.5013655976607958,1.5261592656885488,1.5608253548833806,1.5751346288244907,0.8293891237255699
717,2025-08-22,1.6706933060252258,1.6227494224797534,1.5489778146450357,1.5051797786484324,1.890784940566104
718,2025-08-23,1.6136905145208227,1.6084508741395853,1.6591358720865415,1.673525085635502,0.724550153081003
719,2025-08-24,1.5408710510940078,1.5566373569626741,1.5251354418901943,1.6173555868359117,1.5228174511685784
720,2025-08-25,1.4141494173510492,1.4824623369006062,1.458193661765357,1.5440381446547415,2.027325099307341
721,2025-08-26,1.4779384180717403,1.4359134357860568,1.4365163951359883,1.4174630961947758,1.3267263339839301
722,2025-08-27,1.455871212150778,1.4442565758766457,1.4996011658094233,1.4809485246749492,1.0149137655035614
723,2025-08-28,1.5061459941853876,1.475418425391237,1.5189810945953055,1.4590479122085829,0.8741586203562005
724,2025-08-29,1.3490221193984595,1.444243094145372,1.3901572801296729,1.5096152668584757,1.6895591636259633
725,2025-08-30,1.36412020261415,1.3058261591587723,1.3857165233673125,1.3523413229772698,0.5574223566453496
726,2025-08-31,1.342403976797049,1.3268960535716903,1.411170978479351,1.367876658263219,0.40708113877649693
727,2025-09-01,1.380939632413669,1.3418862733424195,1.3790362613123965,1.3454802466933016,1.2182274376356463
728,2025-09-02,1.45505493101244,1.4115666014302972,1.4246411434669892,1.384002739219527,1.5578466534373676
729,2025-09-03,1.4749188608160986,1.4435367686590785,1.506722099853984,1.4579708620913538,0.9712120739666353
730,2025-09-04,1.4369257099793054,1.4288349407051595,1.459078319067877,1.478002807439729,0.92875183929017
731,2025-09-05,1.4341656760830335,1.4719451211015835,1.4932447057974794,1.4402090298137555,0.9334988627620149
732,2025-09-07,1.4240404048803463,1.3604183783836294,1.4925290279797103,1.4209090631538663,-0.7319836377368247
